Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
KL028124,"July, 2025",75.00%,,,,,,
KL028147,"July, 2025",75.00%,,,,,,
KL028320,"July, 2025",,100.00%,,25.00%,,,
KL028403,"July, 2025",,100.00%,,,,,
KL028623,"July, 2025",,100.00%,,,,,
KL028844,"July, 2025",,100.00%,,,,,
KL028845,"July, 2025",,50.00%,,,,,
KL028849,"July, 2025",,100.00%,,,,,
KL028850,"July, 2025",75.00%,100.00%,,,,,
KL028995,"July, 2025",,100.00%,,,,,
KL029141,"July, 2025",,100.00%,,,,,
KL029502,"July, 2025",75.00%,80.00%,,,,,
KL029773,"July, 2025",,100.00%,,,,,
KL029774,"July, 2025",100.00%,100.00%,,,,,
KL029778,"July, 2025",50.00%,100.00%,,,,,
KL029783,"July, 2025",,100.00%,,,,,
KL029801,"July, 2025",,100.00%,,,,,
KL029802,"July, 2025",,100.00%,,,,,
KL029810,"July, 2025",,100.00%,,,,,
KL029817,"July, 2025",100.00%,100.00%,,,,,
KL029836,"July, 2025",50.00%,,,,,,
KL029837,"July, 2025",75.00%,100.00%,,33.33%,,,
KL029947,"July, 2025",50.00%,100.00%,,,,,
KL030012,"July, 2025",,100.00%,,,,,
KL030141,"July, 2025",,100.00%,,,,,
KL030156,"July, 2025",,25.00%,,25.00%,,,
KL030160,"July, 2025",100.00%,,,,,,
KL030206,"July, 2025",,100.00%,,,,,
KL030446,"July, 2025",,100.00%,,,,,
KL030513,"July, 2025",50.00%,100.00%,,,,,
KL030644,"July, 2025",75.00%,20.00%,,20.00%,,,
KL030685,"July, 2025",,100.00%,,,,,
KL030780,"July, 2025",100.00%,100.00%,,,,,
KL030828,"July, 2025",50.00%,,,,,,
KL030884,"July, 2025",,100.00%,,,,,
KL031056,"July, 2025",,100.00%,,40.00%,,,
KL031087,"July, 2025",75.00%,100.00%,,,,,
KL031144,"July, 2025",75.00%,100.00%,,,,,
KL031247,"July, 2025",25.00%,,,,,,
KL031267,"July, 2025",,50.00%,,,,,
KL031478,"July, 2025",100.00%,,,,,,
KL031479,"July, 2025",100.00%,,,,,,
KL031480,"July, 2025",25.00%,,,,,,
KL031491,"July, 2025",50.00%,100.00%,,,,,
KL031537,"July, 2025",50.00%,100.00%,,,,,
KL031652,"July, 2025",100.00%,100.00%,,,,,
KL031664,"July, 2025",,100.00%,,,,,
KL031772,"July, 2025",75.00%,100.00%,,,,,
KL031908,"July, 2025",,100.00%,,,,,
KL032058,"July, 2025",,80.00%,,,,,
KL032063,"July, 2025",50.00%,100.00%,,,,,
KL032210,"July, 2025",,25.00%,,,,,
KL032232,"July, 2025",100.00%,100.00%,,,,,
KL032346,"July, 2025",50.00%,100.00%,,,,,
KL032429,"July, 2025",75.00%,100.00%,,,,,
KL032538,"July, 2025",75.00%,,,,,,
KL032545,"July, 2025",100.00%,100.00%,,,,,
KL032561,"July, 2025",25.00%,100.00%,,,,,
KL032696,"July, 2025",,100.00%,,,,,
KL032724,"July, 2025",75.00%,100.00%,,,,,
KL032910,"July, 2025",75.00%,33.33%,,,,,
KL032990,"July, 2025",75.00%,100.00%,,,,,
KL033097,"July, 2025",,66.67%,,,,,
KL033290,"July, 2025",50.00%,100.00%,,,,,
KL033490,"July, 2025",,100.00%,,,,,
KL033519,"July, 2025",50.00%,100.00%,,,,,
KL033520,"July, 2025",,100.00%,,,,,
KL033528,"July, 2025",100.00%,100.00%,,,,,
KL033549,"July, 2025",,100.00%,,,,,
KL033803,"July, 2025",,100.00%,,,,,
KL033828,"July, 2025",,100.00%,,,,,
KL033829,"July, 2025",75.00%,100.00%,,,,,
KL033851,"July, 2025",75.00%,,,,,,
KL034124,"July, 2025",75.00%,100.00%,,,,,
KL034390,"July, 2025",,100.00%,,,,,
KL034556,"July, 2025",50.00%,100.00%,,16.67%,,,
KL034559,"July, 2025",75.00%,100.00%,,,,,
KL034565,"July, 2025",75.00%,100.00%,,,,,
KL034569,"July, 2025",50.00%,100.00%,,16.67%,,,
KL034579,"July, 2025",,100.00%,,,,,
KL034580,"July, 2025",,100.00%,,,,,
KL034582,"July, 2025",75.00%,40.00%,,,,,
KL034583,"July, 2025",,100.00%,,20.00%,,,
KL034585,"July, 2025",,100.00%,,,,,
KL034587,"July, 2025",,100.00%,,,,,
KL034588,"July, 2025",,100.00%,,,,,
KL034601,"July, 2025",25.00%,100.00%,,20.00%,,,
KL034672,"July, 2025",,100.00%,,,,,
KL034691,"July, 2025",75.00%,,,,,,
KL034741,"July, 2025",75.00%,100.00%,,,,,
KL039120,"July, 2025",,100.00%,,,,,
KL100098,"July, 2025",,100.00%,,,,,
KL482345,"July, 2025",100.00%,,,,,,
KL492075,"July, 2025",100.00%,,,,,,
KL492395,"July, 2025",,100.00%,,,,,
MH000047,"July, 2025",,75.00%,,,,,
MH000516,"July, 2025",,100.00%,,,,,
MH000523,"July, 2025",25.00%,100.00%,,,,,
MH000528,"July, 2025",,100.00%,,,,,
MH000550,"July, 2025",,100.00%,,,,,
MH000573,"July, 2025",75.00%,,,,,,
MH000613,"July, 2025",,100.00%,,,,,
MH000677,"July, 2025",75.00%,,,,,,
MH000737,"July, 2025",100.00%,100.00%,,,,,
MH000799,"July, 2025",50.00%,,,,,,
MH000807,"July, 2025",,16.67%,,,,,
MH001051,"July, 2025",50.00%,,,,,,
MH001413,"July, 2025",100.00%,,,,,,
MH001591,"July, 2025",25.00%,100.00%,,,,,
MH001806,"July, 2025",50.00%,100.00%,,,,,
MH002242,"July, 2025",25.00%,100.00%,,,,,
MH003595,"July, 2025",100.00%,100.00%,,,,,
MH004321,"July, 2025",50.00%,100.00%,,25.00%,,,
MH004494,"July, 2025",50.00%,100.00%,,,,,
MH005301,"July, 2025",100.00%,100.00%,33.33%,,,,
MH005316,"July, 2025",50.00%,,,,,,
MH005542,"July, 2025",100.00%,,,,,,
MH005669,"July, 2025",,100.00%,,,,,
MH005888,"July, 2025",75.00%,100.00%,,,,,
MH005941,"July, 2025",,100.00%,,,,,
MH006100,"July, 2025",,100.00%,,,,,
MH006454,"July, 2025",,66.67%,,,,,
MH006537,"July, 2025",75.00%,,,,,,
MH006557,"July, 2025",75.00%,100.00%,,,,,
MH006655,"July, 2025",75.00%,,,,,,
MH006721,"July, 2025",50.00%,100.00%,,,,,
MH006876,"July, 2025",50.00%,100.00%,,,,,
MH006878,"July, 2025",100.00%,100.00%,,,,,
MH007024,"July, 2025",50.00%,100.00%,,,,,
MH007222,"July, 2025",100.00%,,,,,,
MH007321,"July, 2025",50.00%,,,,,,
MH007623,"July, 2025",,100.00%,,,,,
MH007936,"July, 2025",100.00%,,,,,,
MH008038,"July, 2025",50.00%,,,,,,
MH008234,"July, 2025",100.00%,,,,,,
MH008273,"July, 2025",100.00%,100.00%,,,,,
MH008526,"July, 2025",,100.00%,,,,,
MH008616,"July, 2025",50.00%,100.00%,,,,,
MH008719,"July, 2025",25.00%,,,,,,
MH008725,"July, 2025",100.00%,100.00%,,,,,
MH008741,"July, 2025",75.00%,100.00%,,,,,
MH008817,"July, 2025",,100.00%,,,,,
MH009323,"July, 2025",50.00%,100.00%,,,,,
MH009368,"July, 2025",,100.00%,,,,,
MH009739,"July, 2025",25.00%,100.00%,,,,,
MH009850,"July, 2025",75.00%,,,,,,
MH010241,"July, 2025",,100.00%,,,,,
MH010329,"July, 2025",,100.00%,,,,,
MH010510,"July, 2025",,100.00%,,,,,
MH010592,"July, 2025",,50.00%,,,,,
MH010820,"July, 2025",50.00%,100.00%,,,,,
MH010873,"July, 2025",50.00%,,,,,,
MH010897,"July, 2025",25.00%,100.00%,,16.67%,,,
MH010959,"July, 2025",100.00%,100.00%,,,,,
MH010961,"July, 2025",75.00%,100.00%,,,,,
MH011008,"July, 2025",50.00%,100.00%,,,,,
MH011071,"July, 2025",,100.00%,,,,,
MH011093,"July, 2025",50.00%,100.00%,,,,,
MH011506,"July, 2025",,100.00%,,,,,
MH011650,"July, 2025",75.00%,,,,,,
MH011751,"July, 2025",,40.00%,,,,,
MH011934,"July, 2025",100.00%,100.00%,,,,,
MH012109,"July, 2025",,100.00%,,,,,
MH012536,"July, 2025",25.00%,100.00%,,,,,
MH012541,"July, 2025",,100.00%,,,,,
MH012580,"July, 2025",,100.00%,,,,,
MH012615,"July, 2025",75.00%,,,,,,
MH012625,"July, 2025",50.00%,100.00%,,,,,
MH012646,"July, 2025",,100.00%,,,,,
MH012769,"July, 2025",100.00%,100.00%,,,,,
MH013171,"July, 2025",,100.00%,,,,,
MH013458,"July, 2025",50.00%,100.00%,,,,,
MH013563,"July, 2025",,100.00%,,,,,
MH013793,"July, 2025",50.00%,100.00%,,,,,
MH013794,"July, 2025",100.00%,,,,,,
MH013798,"July, 2025",,100.00%,,,,,
MH013823,"July, 2025",50.00%,100.00%,,,,,
MH013827,"July, 2025",,100.00%,,,,,
MH013829,"July, 2025",,100.00%,,,,,
MH013831,"July, 2025",75.00%,,,,,,
MH013947,"July, 2025",50.00%,100.00%,,,,,
MH014020,"July, 2025",25.00%,25.00%,,,,,
MH014195,"July, 2025",100.00%,60.00%,,,,,
MH014259,"July, 2025",75.00%,100.00%,,,,,
MH014372,"July, 2025",100.00%,100.00%,,,,,
MH014437,"July, 2025",50.00%,,,,,,
MH014458,"July, 2025",100.00%,,,,,,
MH014484,"July, 2025",75.00%,100.00%,,,,,
MH014503,"July, 2025",50.00%,,,,,,
MH014504,"July, 2025",75.00%,100.00%,,,,,
MH014520,"July, 2025",100.00%,25.00%,,25.00%,,,
MH014965,"July, 2025",50.00%,100.00%,,,,,
MH015243,"July, 2025",,100.00%,,,,,
MH015711,"July, 2025",,100.00%,,,,,
MH016033,"July, 2025",25.00%,100.00%,,16.67%,,,
MH016297,"July, 2025",100.00%,100.00%,,,,,
MH016313,"July, 2025",50.00%,100.00%,,,,,
MH016323,"July, 2025",,100.00%,,,,,
MH016335,"July, 2025",50.00%,66.67%,,,,,
MH016451,"July, 2025",100.00%,25.00%,,25.00%,,,
MH016465,"July, 2025",50.00%,100.00%,,,,,
MH016496,"July, 2025",,100.00%,,,,,
MH016499,"July, 2025",75.00%,,,,,,
MH016682,"July, 2025",,100.00%,,,,,
MH016757,"July, 2025",,100.00%,,,,,
MH016799,"July, 2025",75.00%,100.00%,,,,,
MH016816,"July, 2025",75.00%,100.00%,,,,,
MH016855,"July, 2025",,100.00%,,,,,
MH016869,"July, 2025",50.00%,,,,,,
MH016889,"July, 2025",,100.00%,,,,,
MH016901,"July, 2025",75.00%,100.00%,,,,,
MH016924,"July, 2025",50.00%,100.00%,,,,,
MH016933,"July, 2025",,75.00%,,,,,
MH016935,"July, 2025",,100.00%,,,,,
MH017029,"July, 2025",25.00%,,,,,,
MH017033,"July, 2025",,100.00%,,,,,
MH017082,"July, 2025",100.00%,100.00%,,,,,
MH017946,"July, 2025",,100.00%,,,,,
MH018137,"July, 2025",50.00%,100.00%,,,,,
MH018155,"July, 2025",75.00%,100.00%,,,,,
MH019212,"July, 2025",,100.00%,,,,,
MH019220,"July, 2025",,100.00%,,,,,
MH019439,"July, 2025",100.00%,100.00%,,,,,
MH019676,"July, 2025",,100.00%,,,,,
MH020551,"July, 2025",50.00%,,,,,,
MH020661,"July, 2025",,100.00%,,,,,
MH020803,"July, 2025",100.00%,100.00%,,,,,
MH021500,"July, 2025",,100.00%,,,,,
MH021665,"July, 2025",25.00%,25.00%,,,,,
MH021695,"July, 2025",,83.33%,,,,,
MH021717,"July, 2025",,100.00%,,,,,
MH022300,"July, 2025",,100.00%,,,,,
MH022436,"July, 2025",,100.00%,,,,,
MH022852,"July, 2025",100.00%,83.33%,,,,,
MH022869,"July, 2025",50.00%,100.00%,,,,,
MH023043,"July, 2025",,100.00%,,,,,
MH023077,"July, 2025",25.00%,,,,,,
MH023352,"July, 2025",50.00%,,,,,,
MH023471,"July, 2025",75.00%,,,,,,
MH023480,"July, 2025",,100.00%,,,,,
MH023663,"July, 2025",50.00%,,,,,,
MH024394,"July, 2025",50.00%,100.00%,,,,,
MH024399,"July, 2025",,100.00%,,,,,
MH024567,"July, 2025",,100.00%,,,,,
MH025532,"July, 2025",25.00%,100.00%,,,,,
MH025644,"July, 2025",,100.00%,,,,,
MH025822,"July, 2025",25.00%,,,,,,
MH025922,"July, 2025",100.00%,,,,,,
MH026655,"July, 2025",50.00%,100.00%,,,,,
MH026726,"July, 2025",50.00%,,,,,,
MH026898,"July, 2025",50.00%,100.00%,,,,,
MH027018,"July, 2025",,80.00%,,,,,
MH027020,"July, 2025",,100.00%,,,,,
MH027321,"July, 2025",50.00%,,,,,,
MH027645,"July, 2025",25.00%,100.00%,,33.33%,,,
MH027980,"July, 2025",50.00%,,,,,,
MH028163,"July, 2025",,100.00%,,,,,
MH028213,"July, 2025",,100.00%,,,,,
MH028268,"July, 2025",,100.00%,,,,,
MH028284,"July, 2025",,100.00%,,,,,
MH028299,"July, 2025",75.00%,,,,,,
MH028350,"July, 2025",,100.00%,,,,,
MH028374,"July, 2025",50.00%,100.00%,,,,,
MH028388,"July, 2025",,100.00%,,,,,
MH028418,"July, 2025",50.00%,,,,,,
MH028471,"July, 2025",25.00%,,,,,,
MH028632,"July, 2025",75.00%,100.00%,,,,,
MH028693,"July, 2025",,100.00%,,,,,
MH028716,"July, 2025",,100.00%,,,,,
MH028722,"July, 2025",,100.00%,,,,,
MH028822,"July, 2025",75.00%,100.00%,,,,,
MH028903,"July, 2025",,100.00%,,,,,
MH028931,"July, 2025",100.00%,,,,,,
MH028983,"July, 2025",,75.00%,,,,,
MH029019,"July, 2025",,80.00%,,,,,
MH029045,"July, 2025",75.00%,100.00%,,,,,
MH029067,"July, 2025",100.00%,100.00%,,,,,
MH029101,"July, 2025",,100.00%,,,,,
MH029158,"July, 2025",50.00%,,,,,,
MH029172,"July, 2025",50.00%,100.00%,,,,,
MH029196,"July, 2025",75.00%,,,,,,
MH029215,"July, 2025",,60.00%,,,,,
MH029274,"July, 2025",100.00%,100.00%,,,,,
MH029336,"July, 2025",66.70%,,,,,,
MH029342,"July, 2025",50.00%,,,,,,
MH029402,"July, 2025",50.00%,,,,,,
MH029410,"July, 2025",,100.00%,,,,,
MH029431,"July, 2025",100.00%,100.00%,,,,,
MH029432,"July, 2025",50.00%,,,,,,
MH029518,"July, 2025",75.00%,100.00%,,,,,
MH029535,"July, 2025",25.00%,,,,,,
MH029560,"July, 2025",,100.00%,,,,,
MH029586,"July, 2025",75.00%,,,,,,
MH029616,"July, 2025",,33.33%,,,,,
MH029692,"July, 2025",,66.67%,,,,,
MH029703,"July, 2025",,100.00%,,,,,
MH029733,"July, 2025",75.00%,,,,,,
MH029758,"July, 2025",,100.00%,,,,,
MH029759,"July, 2025",100.00%,,,,,,
MH029777,"July, 2025",,100.00%,,,,,
MH029791,"July, 2025",,100.00%,,25.00%,,,
MH029792,"July, 2025",,100.00%,,,,,
MH029871,"July, 2025",,100.00%,,,,,
MH029893,"July, 2025",,100.00%,,,,,
MH029905,"July, 2025",50.00%,100.00%,,,,,
MH029955,"July, 2025",50.00%,100.00%,,,,,
MH030009,"July, 2025",,100.00%,,20.00%,,,
MH030041,"July, 2025",75.00%,75.00%,,,,,
MH030114,"July, 2025",100.00%,80.00%,,,,,
MH030122,"July, 2025",50.00%,,,,,,
MH030147,"July, 2025",75.00%,,,,,,
MH030149,"July, 2025",50.00%,100.00%,,,,,
MH030153,"July, 2025",100.00%,25.00%,,,,,
MH030177,"July, 2025",25.00%,100.00%,,,,,
MH030201,"July, 2025",,100.00%,,,,,
MH030202,"July, 2025",,100.00%,,,,,
MH030271,"July, 2025",100.00%,,,,,,
MH030368,"July, 2025",75.00%,100.00%,,,,,
MH030374,"July, 2025",,100.00%,,,,,
MH030380,"July, 2025",,100.00%,,,,,
MH030420,"July, 2025",25.00%,,,,,,
MH030494,"July, 2025",,100.00%,,,,,
MH030511,"July, 2025",50.00%,,,,,,
MH030638,"July, 2025",75.00%,,,,,,
MH030639,"July, 2025",100.00%,,,,,,
MH030673,"July, 2025",,100.00%,,,,,
MH030733,"July, 2025",50.00%,,,,,,
MH030775,"July, 2025",25.00%,,,,,,
MH030823,"July, 2025",,100.00%,,,,,
MH030882,"July, 2025",25.00%,100.00%,,,,,
MH030883,"July, 2025",75.00%,100.00%,,,,,
MH030888,"July, 2025",,100.00%,,,,,
MH030891,"July, 2025",75.00%,50.00%,,,,,
MH030904,"July, 2025",100.00%,100.00%,,,,,
MH030983,"July, 2025",75.00%,100.00%,,,,,
MH031057,"July, 2025",75.00%,100.00%,,,,,
MH031059,"July, 2025",100.00%,,,,,,
MH031124,"July, 2025",,100.00%,,20.00%,,,
MH031180,"July, 2025",75.00%,,,,,,
MH031192,"July, 2025",100.00%,100.00%,,,,,
MH031193,"July, 2025",50.00%,,,,,,
MH031218,"July, 2025",,100.00%,,33.33%,,,
MH031259,"July, 2025",,100.00%,,,,,
MH031310,"July, 2025",25.00%,,,,,,
MH031356,"July, 2025",,50.00%,,,,,
MH031404,"July, 2025",75.00%,100.00%,,,,,
MH031438,"July, 2025",,100.00%,,,,,
MH031531,"July, 2025",75.00%,100.00%,,,,,
MH031550,"July, 2025",,100.00%,,,,,
MH031590,"July, 2025",25.00%,100.00%,,,,,
MH031609,"July, 2025",,100.00%,,,,,
MH031659,"July, 2025",75.00%,80.00%,,,,,
MH031662,"July, 2025",100.00%,,,,,,
MH031746,"July, 2025",75.00%,,,,,,
MH031817,"July, 2025",25.00%,100.00%,,20.00%,,,
MH031833,"July, 2025",,100.00%,,16.67%,,,
MH032086,"July, 2025",,100.00%,,,,,
MH032123,"July, 2025",100.00%,25.00%,,,,,
MH032301,"July, 2025",50.00%,33.33%,,,,,
MH032313,"July, 2025",25.00%,,,,,,
MH032325,"July, 2025",50.00%,80.00%,,,,,
MH032330,"July, 2025",,100.00%,,,,,
MH032363,"July, 2025",50.00%,80.00%,,,,,
MH032370,"July, 2025",,100.00%,,,,,
MH032455,"July, 2025",,100.00%,,,,,
MH032512,"July, 2025",75.00%,100.00%,,,,,
MH032549,"July, 2025",,66.67%,,,,,
MH032570,"July, 2025",,16.67%,,,,,
MH032579,"July, 2025",100.00%,100.00%,,,,,
MH032583,"July, 2025",,100.00%,,,,,
MH032645,"July, 2025",100.00%,,,,,,
MH032654,"July, 2025",75.00%,80.00%,,20.00%,,,
MH032696,"July, 2025",50.00%,,,,,,
MH032702,"July, 2025",,40.00%,,,,,
MH032707,"July, 2025",,100.00%,,,,,
MH032725,"July, 2025",,100.00%,,,,,
MH032777,"July, 2025",,100.00%,,,,,
MH032803,"July, 2025",25.00%,100.00%,,,,,
MH032885,"July, 2025",75.00%,100.00%,,,,,
MH032954,"July, 2025",50.00%,100.00%,,,,,
MH033078,"July, 2025",,100.00%,,,,,
MH033094,"July, 2025",100.00%,,,,,,
MH033107,"July, 2025",75.00%,,,,,,
MH033152,"July, 2025",50.00%,100.00%,,,,,
MH033236,"July, 2025",50.00%,100.00%,,,,,
MH033256,"July, 2025",,50.00%,,,,,
MH033306,"July, 2025",50.00%,,,,,,
MH033311,"July, 2025",50.00%,,,,,,
MH033321,"July, 2025",,100.00%,,,,,
MH033349,"July, 2025",25.00%,,,,,,
MH033393,"July, 2025",50.00%,60.00%,,,,,
MH033398,"July, 2025",,100.00%,,,,,
MH033410,"July, 2025",75.00%,100.00%,,,,,
MH033478,"July, 2025",25.00%,,,,,,
MH033488,"July, 2025",75.00%,100.00%,,,,,
MH033665,"July, 2025",75.00%,,,,,,
MH033750,"July, 2025",75.00%,100.00%,,,,,
MH033786,"July, 2025",,100.00%,,,,,
MH033900,"July, 2025",50.00%,,,,,,
MH033914,"July, 2025",75.00%,50.00%,,,,,
MH033975,"July, 2025",50.00%,,,,,,
MH034001,"July, 2025",50.00%,100.00%,,,,,
MH034007,"July, 2025",,100.00%,,,,,
MH034016,"July, 2025",,100.00%,,,,,
MH034028,"July, 2025",,100.00%,,,,,
MH034064,"July, 2025",25.00%,100.00%,,,,,
MH034138,"July, 2025",50.00%,100.00%,,,,,
MH034178,"July, 2025",75.00%,100.00%,,,,,
MH034199,"July, 2025",,83.33%,,,,,
MH034222,"July, 2025",,100.00%,,50.00%,,,
MH034287,"July, 2025",25.00%,100.00%,,,,,
MH034372,"July, 2025",,100.00%,,,,,
MH034393,"July, 2025",25.00%,100.00%,,,,,
MH034417,"July, 2025",,100.00%,,,,,
MH034450,"July, 2025",50.00%,100.00%,,,,,
MH034493,"July, 2025",50.00%,100.00%,,,,,
MH034612,"July, 2025",25.00%,100.00%,,,,,
MH034638,"July, 2025",,100.00%,,,,,
MH034734,"July, 2025",,80.00%,,,,,
MH034774,"July, 2025",50.00%,,,,,,
MH034775,"July, 2025",25.00%,,,,,,
MH034823,"July, 2025",50.00%,75.00%,,,,,
MH034826,"July, 2025",75.00%,,,,,,
MH034846,"July, 2025",25.00%,100.00%,,20.00%,,,
MH034851,"July, 2025",100.00%,,,,,,
MH034891,"July, 2025",75.00%,100.00%,,,,,
MH034894,"July, 2025",25.00%,,,,,,
MH034918,"July, 2025",100.00%,25.00%,,,,,
MH034951,"July, 2025",75.00%,,,,,,
MH034961,"July, 2025",,100.00%,,,,,
MH034972,"July, 2025",,100.00%,,,,,
MH035075,"July, 2025",,100.00%,,,,,
MH035123,"July, 2025",75.00%,,,,,,
MH035127,"July, 2025",,100.00%,,,,,
MH035191,"July, 2025",75.00%,25.00%,,25.00%,,,
MH035295,"July, 2025",,100.00%,,,,,
MH035320,"July, 2025",25.00%,,25.00%,,,,
MH035337,"July, 2025",33.30%,100.00%,,,,,
MH035346,"July, 2025",25.00%,,,,,,
MH035372,"July, 2025",,60.00%,,,,,
MH035430,"July, 2025",100.00%,100.00%,,,,,
MH035445,"July, 2025",100.00%,,,,,,
MH035476,"July, 2025",25.00%,,,,,,
MH035507,"July, 2025",,100.00%,,,,,
MH035516,"July, 2025",50.00%,,,,,,
MH035558,"July, 2025",50.00%,80.00%,,,,,
MH035585,"July, 2025",25.00%,80.00%,,,,,
MH035597,"July, 2025",25.00%,100.00%,,,,,
MH035632,"July, 2025",,100.00%,,,,,
MH035650,"July, 2025",50.00%,,,,,,
MH035682,"July, 2025",50.00%,,,,,,
MH035725,"July, 2025",,100.00%,,,,,
MH035740,"July, 2025",50.00%,,,,,,
MH035766,"July, 2025",33.30%,100.00%,,,,,
MH035880,"July, 2025",50.00%,100.00%,,,,,
MH035882,"July, 2025",75.00%,,,,,,
MH035942,"July, 2025",50.00%,,,,,,
MH035951,"July, 2025",,100.00%,,,,,
MH035974,"July, 2025",,100.00%,,,,,
MH036091,"July, 2025",,50.00%,,,,,
MH036162,"July, 2025",75.00%,100.00%,,,,,
MH036184,"July, 2025",100.00%,,,,,,
MH036278,"July, 2025",75.00%,100.00%,,,,,
MH036337,"July, 2025",,100.00%,,,,,
MH036499,"July, 2025",,60.00%,,,,,
MH036597,"July, 2025",75.00%,,,,,,
MH036607,"July, 2025",,100.00%,,20.00%,,,
MH036682,"July, 2025",25.00%,100.00%,,,,,
MH036694,"July, 2025",,100.00%,,,,,
MH036701,"July, 2025",,100.00%,,,,,
MH036709,"July, 2025",50.00%,,,,,,
MH036787,"July, 2025",,100.00%,,,,,
MH036871,"July, 2025",,100.00%,,,,,
MH036897,"July, 2025",50.00%,,,,,,
MH036951,"July, 2025",25.00%,100.00%,,,,,
MH036998,"July, 2025",75.00%,100.00%,,,,,
MH037058,"July, 2025",,100.00%,,,,,
MH037083,"July, 2025",75.00%,20.00%,,20.00%,,,
MH037105,"July, 2025",75.00%,,,,,,
MH037107,"July, 2025",100.00%,100.00%,100.00%,,,,
MH037126,"July, 2025",75.00%,,,,,,
MH037162,"July, 2025",25.00%,,,,,,
MH037184,"July, 2025",50.00%,100.00%,,,,,
MH037268,"July, 2025",50.00%,16.67%,25.00%,16.67%,,,
MH037299,"July, 2025",,100.00%,,,,,
MH037328,"July, 2025",75.00%,100.00%,,,,,
MH037354,"July, 2025",,100.00%,,,,,
MH037372,"July, 2025",,100.00%,,,,,
MH037378,"July, 2025",25.00%,,,,,,
MH037380,"July, 2025",25.00%,,,,,,
MH037431,"July, 2025",75.00%,,,,,,
MH037471,"July, 2025",75.00%,100.00%,,,,,
MH037502,"July, 2025",,80.00%,,,,,
MH037508,"July, 2025",50.00%,100.00%,,,,,
MH037540,"July, 2025",100.00%,100.00%,,,,,
MH037603,"July, 2025",75.00%,,,,,,
MH037604,"July, 2025",50.00%,,,,,,
MH037612,"July, 2025",,100.00%,,,,,
MH037629,"July, 2025",50.00%,100.00%,,16.67%,,,
MH037644,"July, 2025",,100.00%,,,,,
MH037687,"July, 2025",25.00%,100.00%,,,,,
MH037732,"July, 2025",,100.00%,,,,,
MH037767,"July, 2025",,100.00%,,,,,
MH037771,"July, 2025",,40.00%,,,,,
MH037778,"July, 2025",,100.00%,,,,,
MH037823,"July, 2025",100.00%,100.00%,,,,,
MH037824,"July, 2025",,100.00%,,,,,
MH037838,"July, 2025",50.00%,,,,,,
MH037845,"July, 2025",,100.00%,,,,,
MH037866,"July, 2025",50.00%,100.00%,,,,,
MH037873,"July, 2025",50.00%,,,,,,
MH037987,"July, 2025",50.00%,40.00%,,,,,
MH037989,"July, 2025",50.00%,100.00%,,,,,
MH038030,"July, 2025",,100.00%,,,,,
MH038058,"July, 2025",25.00%,100.00%,,,,,
MH038064,"July, 2025",75.00%,100.00%,,,,,
MH038140,"July, 2025",75.00%,100.00%,,,,,
MH038164,"July, 2025",,40.00%,,,,,
MH038173,"July, 2025",,100.00%,,,,,
MH038176,"July, 2025",,100.00%,,,,,
MH038193,"July, 2025",75.00%,66.67%,,,,,
MH038213,"July, 2025",25.00%,100.00%,,,,,
MH038245,"July, 2025",,100.00%,,,,,
MH038249,"July, 2025",,100.00%,,,,,
MH038262,"July, 2025",25.00%,66.67%,,,,,
MH038264,"July, 2025",50.00%,100.00%,,,,,
MH038322,"July, 2025",100.00%,,,,,,
MH038376,"July, 2025",75.00%,100.00%,,,,,
MH038422,"July, 2025",50.00%,100.00%,,,,,
MH038452,"July, 2025",25.00%,,,,,,
MH038501,"July, 2025",75.00%,100.00%,,,,,
MH038531,"July, 2025",50.00%,100.00%,,,,,
MH038533,"July, 2025",25.00%,100.00%,,,,,
MH038541,"July, 2025",,100.00%,,20.00%,,,
MH038543,"July, 2025",25.00%,,,,,,
MH038547,"July, 2025",50.00%,100.00%,,,,,
MH038548,"July, 2025",50.00%,100.00%,,,,,
MH038573,"July, 2025",,100.00%,,,,,
MH038574,"July, 2025",100.00%,100.00%,,,,,
MH038611,"July, 2025",75.00%,75.00%,,50.00%,,,
MH038613,"July, 2025",,100.00%,,,,,
MH038626,"July, 2025",50.00%,80.00%,,,,,
MH038627,"July, 2025",75.00%,100.00%,,,,,
MH038640,"July, 2025",,100.00%,,,,,
MH038657,"July, 2025",,100.00%,,,,,
MH038664,"July, 2025",75.00%,100.00%,,,,,
MH038668,"July, 2025",50.00%,,,,,,
MH038679,"July, 2025",50.00%,100.00%,,25.00%,,,
MH038710,"July, 2025",,100.00%,,,,,
MH038736,"July, 2025",50.00%,,,,,,
MH038749,"July, 2025",25.00%,100.00%,,,,,
MH038824,"July, 2025",25.00%,100.00%,,,,,
MH038831,"July, 2025",,100.00%,,,,,
MH038871,"July, 2025",25.00%,,,,,,
MH038909,"July, 2025",100.00%,100.00%,,,,,
MH038934,"July, 2025",,100.00%,,,,,
MH038947,"July, 2025",,100.00%,,25.00%,,,
MH038976,"July, 2025",50.00%,100.00%,,20.00%,,,
MH038981,"July, 2025",100.00%,40.00%,,,,,
